,userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax
1550,306,11214,98,148,876,769,97,255,990,778,0.9542592751455564,1,11449,12996,81,1,0,1,1
1551,1357,24450,24,446,55,470,30,432,63,467,0.9981353092941077,36,196,64,9,1,1,1,1
1552,1090,24450,33,446,58,471,30,432,63,467,0.9984960199552474,9,196,25,16,1,1,1,1
1553,103,24450,30,454,46,462,30,432,63,467,0.9951212354645832,0,484,289,25,1,0,0,1
1554,1630,24450,26,446,63,470,30,432,63,467,0.9986488634557305,16,196,0,9,1,1,1,1
1555,375,24450,25,445,62,470,30,432,63,467,0.9987527970360588,25,169,1,9,1,1,1,1
1556,920,24450,39,448,48,454,30,432,63,467,0.9955308560458777,81,256,225,169,0,0,0,0
1557,215,24450,28,444,69,470,30,432,63,467,0.9988200481762712,4,144,36,9,1,1,1,1
1558,706,24450,41,448,57,458,30,432,63,467,0.9969798124304562,121,256,36,81,0,0,1,0
1559,261,9292,22,491,127,571,46,470,221,544,0.9328351932924052,576,441,8836,729,0,0,0,1
1560,1300,9292,21,480,219,590,46,470,221,544,0.981942555747202,625,100,4,2116,0,1,1,0
1561,1455,9292,25,483,197,577,46,470,221,544,0.9855603916783426,441,169,576,1089,1,1,1,0
1562,443,9292,24,481,168,575,46,470,221,544,0.9722315224583512,484,121,2809,961,1,1,0,1
1563,1588,9292,22,453,127,542,46,470,221,544,0.9384015829618968,576,289,8836,4,0,0,0,1
1564,1210,9292,22,448,215,570,46,470,221,544,0.9887529732105595,576,484,36,676,0,0,1,1
1565,1511,9292,29,488,217,579,46,470,221,544,0.988232512602922,289,324,16,1225,1,0,1,0
1566,598,9292,20,461,209,586,46,470,221,544,0.9830850302517729,676,81,144,1764,0,1,1,0
1567,548,16044,191,697,543,1013,123,678,589,1101,0.96924366239714,4624,361,2116,7744,1,1,1,1
1568,978,16044,38,681,807,1139,123,678,589,1101,0.8835589298783473,7225,9,47524,1444,0,1,0,1
1569,552,16044,83,701,541,1056,123,678,589,1101,0.9866201126143974,1600,529,2304,2025,1,0,1,1
1570,657,16044,208,718,484,960,123,678,589,1101,0.9176840653890718,7225,1600,11025,19881,0,0,1,0
1571,1681,16044,53,691,716,1128,123,678,589,1101,0.9545709521981872,4900,169,16129,729,1,1,0,1
1572,106,16044,78,714,481,1006,123,678,589,1101,0.950255327326058,2025,1296,11664,9025,1,0,1,0
1573,1584,16044,38,694,475,1090,123,678,589,1101,0.9573244161708516,7225,256,12996,121,0,1,0,1
1574,1509,16044,34,683,522,1121,123,678,589,1101,0.9734080435747586,7921,25,4489,400,0,1,1,1
1575,1629,16044,197,687,575,911,123,678,589,1101,0.9132876390911082,5476,81,196,36100,0,1,1,0
1576,1621,6171,145,553,842,868,24,258,1029,1226,0.740384165237083,14641,87025,34969,128164,1,0,0,0
1577,1092,6171,87,371,931,965,24,258,1029,1226,0.9073860150559124,3969,12769,9604,68121,1,1,1,1
1578,1459,6171,689,668,790,827,24,258,1029,1226,0.18953375594597754,442225,168100,57121,159201,0,0,0,0
1579,52,6171,140,435,886,988,24,258,1029,1226,0.8805076351903338,13456,31329,20449,56644,1,1,1,1
1580,1164,6171,123,451,843,848,24,258,1029,1226,0.7798649414109654,9801,37249,34596,142884,1,1,0,0
1581,540,6171,120,443,905,941,24,258,1029,1226,0.8626991766137015,9216,34225,15376,81225,1,1,1,1
1582,916,6171,124,477,922,941,24,258,1029,1226,0.8523135235801041,10000,47961,11449,81225,1,1,1,1
1583,508,19082,47,1072,280,1312,33,960,564,1475,0.8927115585151956,196,12544,80656,26569,1,0,0,0
1584,1223,19082,66,979,572,1409,33,960,564,1475,0.9947502759011728,1089,361,64,4356,0,1,1,1
1585,1473,19082,43,966,573,1407,33,960,564,1475,0.995670542698054,100,36,81,4624,1,1,1,1
1586,781,19082,76,985,496,1392,33,960,564,1475,0.9874909896132376,1849,625,4624,6889,0,1,1,1
1587,997,19082,41,968,411,1282,33,960,564,1475,0.9456371841445812,64,64,23409,37249,1,1,0,0
1588,1454,26659,85,620,389,849,91,526,507,833,0.9172080152209106,36,8836,13924,256,1,0,1,1
1589,1729,26659,154,603,354,844,91,526,507,833,0.8799422840883481,3969,5929,23409,121,0,1,0,1
1590,138,26659,124,671,320,743,91,526,507,833,0.7658932004227232,1089,21025,34969,8100,1,0,0,0
1591,1341,26659,216,648,421,829,91,526,507,833,0.8638055329338952,15625,14884,7396,16,0,0,1,1
1592,858,26659,37,563,459,872,91,526,507,833,0.9708726793094562,2916,1369,2304,1521,1,1,1,1
1593,149,26659,105,581,394,856,91,526,507,833,0.9406714906920972,196,3025,12769,529,1,1,1,1
1594,643,26659,49,581,412,875,91,526,507,833,0.9440511218597668,1764,3025,9025,1764,1,1,1,0
1595,763,19179,31,492,211,589,32,506,148,608,0.9803190171246724,1,196,3969,361,1,0,0,1
1596,355,19179,42,489,211,589,32,506,148,608,0.9794843034705828,100,289,3969,361,1,0,0,1
1597,1503,19179,56,506,210,583,32,506,148,608,0.97806702924541,576,0,3844,625,0,1,1,0
1598,42,4584,196,811,742,1225,189,716,677,1255,0.9750714879814604,49,9025,4225,900,1,0,1,1
1599,1389,4584,212,756,633,1274,189,716,677,1255,0.9922294813582608,529,1600,1936,361,1,1,1,1
1600,1508,4584,128,737,484,1044,189,716,677,1255,0.8491332562309208,3721,441,37249,44521,0,1,0,0
1601,294,4584,250,867,573,1232,189,716,677,1255,0.933518700992602,3721,22801,10816,529,0,0,1,1
1602,374,18269,149,561,354,647,136,498,297,655,0.9518933402201634,169,3969,3249,64,0,0,0,1
1603,1304,18269,139,551,287,673,136,498,297,655,0.9790683410272136,9,2809,100,324,1,0,1,0
1604,161,18269,128,530,371,673,136,498,297,655,0.9555282951867514,64,1024,5476,324,1,1,0,0
1605,806,28831,31,528,79,563,33,533,71,565,0.9996092538359592,4,25,64,4,1,1,1,1
1606,973,28831,34,528,54,540,33,533,71,565,0.996213387688676,1,25,289,625,1,1,0,0
1607,531,28831,30,527,80,569,33,533,71,565,0.999427979842332,9,36,81,16,1,0,1,1
1608,1141,28831,26,528,79,566,33,533,71,565,0.9994400647752404,49,25,64,1,0,1,1,1
1609,1138,28831,29,529,80,569,33,533,71,565,0.9994803478849352,16,16,81,16,1,1,1,1
1610,252,28831,29,531,81,562,33,533,71,565,0.9994803478849352,16,4,100,9,1,1,1,1
1611,907,28831,27,542,56,561,33,533,71,565,0.9985578646729212,36,81,225,16,0,0,0,1
1612,518,1817,121,523,714,1008,20,538,560,963,0.9193012069564692,10201,225,23716,2025,1,1,1,1
1613,748,1817,371,533,683,880,20,538,560,963,0.6759196091239371,123201,25,15129,6889,0,1,1,1
1614,190,1817,155,468,763,997,20,538,560,963,0.8538733111283541,18225,4900,41209,1156,1,0,0,1
1615,1274,1817,216,499,753,984,20,538,560,963,0.8267922358063938,38416,1521,37249,441,1,1,0,1
1616,1650,1817,467,589,569,658,20,538,560,963,0.3406203299955207,199809,2601,81,93025,0,1,1,0
1617,338,1817,127,636,823,1002,20,538,560,963,0.7952954524789827,11449,9604,69169,1521,1,0,0,1
1618,952,1817,425,552,598,926,20,538,560,963,0.6272999641321343,164025,196,1444,1369,0,1,1,1
1619,744,1817,174,403,821,1034,20,538,560,963,0.7431726940114052,23716,18225,68121,5041,1,0,0,1
1620,128,32954,33,653,382,886,44,652,383,900,0.9992116035156552,121,1,1,196,1,1,1,1
1621,191,32954,98,708,318,871,44,652,383,900,0.9725222817775993,2916,3136,4225,841,0,0,0,0
1622,957,32954,93,652,357,876,44,652,383,900,0.9909717480962016,2401,0,676,576,0,1,1,0
1623,874,32631,43,812,66,836,42,809,72,833,0.9999058918543412,1,9,36,9,1,0,0,1
1624,1513,32631,41,810,66,841,42,809,72,833,0.9998254721662326,1,1,36,64,1,1,0,0
1625,100,32631,40,809,67,841,42,809,72,833,0.9998408716809768,4,0,25,64,0,1,1,0
1626,1562,23031,227,287,308,405,28,279,401,546,0.5277779701273431,39601,64,8649,19881,0,0,0,1
1627,1508,23031,212,281,304,413,28,279,401,546,0.5778911870814954,33856,4,9409,17689,0,1,0,1
1628,488,23031,215,288,311,414,28,279,401,546,0.5805502274725961,34969,81,8100,17424,0,0,0,1
1629,1350,23031,16,279,398,440,28,279,401,546,0.9211359088170732,144,0,9,11236,1,1,1,1
1630,1241,23031,236,290,352,362,28,279,401,546,0.4485122530520106,43264,121,2401,33856,0,0,1,0
1631,177,12215,90,987,143,1021,55,992,147,1030,0.998383058001042,1225,25,16,81,0,1,1,0
1632,1469,12215,95,983,148,1023,55,992,147,1030,0.9979221034890896,1600,81,1,49,0,0,1,0
1633,218,12215,80,984,147,1035,55,992,147,1030,0.9991429127043384,625,64,0,25,1,1,1,1
1634,993,12215,95,1004,128,1025,55,992,147,1030,0.9974431429415141,1600,144,361,25,0,0,0,1
1635,66,12215,86,986,146,1026,55,992,147,1030,0.9987827919918756,961,36,1,16,1,1,1,1
1636,621,12215,86,985,147,1028,55,992,147,1030,0.9987827919918756,961,49,0,4,1,1,1,1
1637,46,32888,85,509,594,961,59,420,783,1063,0.9042539557007012,676,7921,35721,10404,0,0,0,1
1638,874,32888,65,532,610,922,59,420,783,1063,0.8908374017062014,36,12544,29929,19881,1,0,0,0
1639,1513,32888,28,432,679,976,59,420,783,1063,0.9658987170901404,961,144,10816,7569,0,1,1,1
1640,1304,34339,107,552,426,896,80,551,265,952,0.9311687471404078,729,1,25921,3136,1,1,0,1
1641,1155,34339,106,572,370,843,80,551,265,952,0.9444880925421834,676,441,11025,11881,1,0,1,0
1642,1097,34339,26,568,343,886,80,551,265,952,0.9684693844539854,2916,289,6084,4356,0,0,1,1
1643,1182,23115,190,442,415,676,112,363,412,629,0.8923808959995264,6084,6241,9,2209,0,0,1,1
1644,15,23115,151,389,538,677,112,363,412,629,0.8492089333550402,1521,676,15876,2304,1,1,0,1
1645,27,23115,147,412,474,651,112,363,412,629,0.9411399055752068,1225,2401,3844,484,1,1,1,1
1646,1549,23115,158,432,467,683,112,363,412,629,0.9051460032264272,2116,4761,3025,2916,1,0,1,0
1647,525,23115,174,419,394,647,112,363,412,629,0.9435523258395372,3844,3136,324,324,0,0,1,1
1648,636,23115,108,393,524,691,112,363,412,629,0.8719493243743247,16,900,12544,3844,1,1,0,0
1649,576,23115,181,441,520,652,112,363,412,629,0.8295173679458907,4761,6084,11664,529,0,0,0,1
1650,752,23115,131,374,540,708,112,363,412,629,0.8290067636568147,361,121,16384,6241,1,1,0,0
1651,1447,26263,135,235,411,465,8,218,584,700,0.670882220472492,16129,289,29929,55225,0,1,0,0
1652,1283,26263,102,252,486,769,8,218,584,700,0.9210774450050062,8836,1156,9604,4761,0,0,1,1
1653,1454,26263,116,252,484,762,8,218,584,700,0.9136022085484043,11664,1156,10000,3844,0,0,1,1
1654,858,26263,71,214,494,799,8,218,584,700,0.9290840810189912,3969,16,8100,9801,1,1,1,1
1655,647,26263,97,224,494,793,8,218,584,700,0.9199466008249654,7921,36,8100,8649,1,1,1,1
1656,31,26263,40,220,480,754,8,218,584,700,0.9521740398355254,1024,4,10816,2916,1,1,1,1
1657,952,23511,309,1218,689,1708,36,1051,941,1860,0.8869354879229018,74529,27889,63504,23104,0,0,0,1
1658,15,23511,186,1164,662,1660,36,1051,941,1860,0.9084183792487568,22500,12769,77841,40000,1,1,0,1
1659,1608,23511,98,1135,882,1704,36,1051,941,1860,0.9768417111186344,3844,7056,3481,24336,1,1,1,1
1660,68,23511,272,1160,841,1559,36,1051,941,1860,0.8994055658369631,55696,11881,10000,90601,0,1,1,0
1661,1483,23511,365,1195,664,1655,36,1051,941,1860,0.851821523804283,108241,20736,76729,42025,0,0,0,1
1662,1378,23511,203,1143,698,1685,36,1051,941,1860,0.924617876569676,27889,8464,59049,30625,1,1,0,1
1663,957,23511,145,1140,704,1723,36,1051,941,1860,0.9433319655804796,11881,7921,56169,18769,1,1,0,1
1664,184,23511,170,1145,726,1721,36,1051,941,1860,0.9447687042196572,17956,8836,46225,19321,1,1,1,1
1665,576,23511,287,1201,763,1690,36,1051,941,1860,0.9126203313471009,63001,22500,31684,28900,0,0,1,1
1666,80,23511,413,1287,734,1510,36,1051,941,1860,0.7827701421545816,142129,55696,42849,122500,0,0,1,0
1667,759,31700,125,217,739,724,1,169,658,717,0.9358863956553728,15376,2304,6561,49,0,0,1,1
1668,648,31700,87,187,663,619,1,169,658,717,0.9542072078314148,7396,324,25,9604,1,1,1,0
1669,858,31700,52,135,833,779,1,169,658,717,0.8991022379712755,2601,1156,30625,3844,1,1,0,1
1670,258,31700,133,224,554,687,1,169,658,717,0.9151002847367258,17424,3025,10816,900,0,0,1,1
1671,1505,31700,167,263,628,656,1,169,658,717,0.8917459343356858,27556,8836,900,3721,0,0,1,1
1672,32,31700,97,186,516,619,1,169,658,717,0.8963386750339012,9216,289,20164,9604,1,1,0,0
1673,203,31700,141,180,785,630,1,169,658,717,0.8853952825426363,19600,121,16129,7569,0,1,0,0
1674,947,7010,35,439,296,812,15,439,244,696,0.9340472900047394,400,0,2704,13456,1,1,0,0
1675,752,7010,35,447,296,806,15,439,244,696,0.9391928758328721,400,64,2704,12100,1,1,0,0
1676,1133,7010,21,447,295,784,15,439,244,696,0.9584012043538348,36,64,2601,7744,1,1,1,1
1677,1281,7010,15,438,298,809,15,439,244,696,0.9375281274767114,0,1,2916,12769,1,1,0,0
1678,1435,7010,30,456,294,764,15,439,244,696,0.969580507310157,225,289,2500,4624,1,0,1,1
1679,754,7010,80,453,291,586,15,439,244,696,0.9254049360983556,4225,196,2209,12100,0,0,1,0
1680,191,34957,59,990,118,1055,74,978,147,1030,0.997712993096916,225,144,841,625,0,1,1,0
1681,1186,34957,64,983,120,1068,74,978,147,1030,0.9971359444886716,100,25,729,1444,1,1,1,0
1682,1332,34957,66,978,119,1023,74,978,147,1030,0.9988820462168576,64,0,784,49,1,1,1,1
1683,1546,34957,58,982,121,1062,74,978,147,1030,0.9975422465324894,256,16,676,1024,0,1,1,0
1684,525,34957,84,996,106,1048,74,978,147,1030,0.996972675875972,100,324,1681,324,1,0,0,1
1685,338,34957,64,1011,96,1023,74,978,147,1030,0.9952153572201959,100,1089,2601,49,1,0,0,1
1686,1377,34957,80,994,114,1055,74,978,147,1030,0.9974998714727048,36,256,1089,625,1,1,1,0
1687,255,31443,18,328,279,492,15,318,267,510,0.9953733772742216,9,100,144,324,1,1,1,1
1688,1573,31443,82,335,287,482,15,318,267,510,0.95219423797038,4489,289,400,784,0,1,0,0
1689,32,31443,18,350,292,487,15,318,267,510,0.9824637367395541,9,1024,625,529,1,0,0,0
1690,697,31443,20,346,292,501,15,318,267,510,0.9878521084409804,25,784,625,81,1,0,0,1
1691,1675,31443,19,340,291,504,15,318,267,510,0.9910835277797824,16,484,576,36,1,1,0,1
1692,134,31443,28,335,277,500,15,318,267,510,0.9947238860423532,169,289,100,100,1,1,1,1
1693,1508,31443,25,343,282,494,15,318,267,510,0.9903297972144044,100,625,225,256,1,0,1,1
1694,1196,31443,21,333,285,483,15,318,267,510,0.9894638089052464,36,225,324,729,1,1,1,0
1695,761,31443,165,355,282,478,15,318,267,510,0.7985935708386456,22500,1369,225,1024,0,0,1,0
1696,831,28915,106,821,346,1019,117,891,279,1043,0.983627553629258,121,4900,4489,576,1,0,0,0
1697,314,28915,140,825,304,1059,117,891,279,1043,0.9906401421997126,529,4356,625,256,0,0,1,1
1698,1585,28915,129,844,282,1026,117,891,279,1043,0.99569667307864,144,2209,9,289,1,1,1,1
1699,1115,27587,20,411,579,817,62,397,493,973,0.9206920029965298,1764,196,7396,24336,1,1,0,1
1700,932,27587,18,402,588,827,62,397,493,973,0.9239639404248458,1936,25,9025,21316,1,1,0,1
1701,1365,27587,206,493,397,782,62,397,493,973,0.8219289248095832,20736,9216,9216,36481,0,0,0,0
1702,1534,27587,96,395,585,826,62,397,493,973,0.9264802721592844,1156,4,8464,21609,1,1,0,1
1703,841,27587,149,402,581,824,62,397,493,973,0.9116365042290968,7569,25,7744,22201,0,1,0,1
1704,1367,27587,69,407,584,823,62,397,493,973,0.9271935074404212,49,100,8281,22500,1,1,0,1
1705,1105,27587,130,395,587,817,62,397,493,973,0.9110221332443554,4624,4,8836,24336,1,1,0,1
1706,881,27587,128,399,568,808,62,397,493,973,0.9124109412175256,4356,4,5625,27225,1,1,1,0
1707,924,27587,174,473,419,781,62,397,493,973,0.8572117090635609,12544,5776,5476,36864,0,0,1,0
1708,560,27587,188,533,486,792,62,397,493,973,0.8418594961804838,15876,18496,49,32761,0,0,1,0
1709,1225,27587,86,402,536,803,62,397,493,973,0.9262048644764694,576,25,1849,28900,1,1,1,0
1710,526,4145,27,332,500,691,173,379,484,643,0.7761227655725992,21316,2209,256,2304,0,1,1,1
1711,969,4145,32,467,636,499,173,379,484,643,0.386644180243274,19881,7744,23104,20736,0,0,0,0
1712,972,4145,140,348,632,640,173,379,484,643,0.7943350519998541,1089,961,21904,9,1,1,0,1
1713,1024,4145,32,341,657,714,173,379,484,643,0.5168422882081454,19881,1444,29929,5041,0,1,0,1
1714,1389,4145,119,334,622,788,173,379,484,643,0.613696978279574,2916,2025,19044,21025,1,1,1,0
1715,439,4145,175,374,669,769,173,379,484,643,0.5697540440158864,4,25,34225,15876,1,1,0,0
1716,1562,4163,92,706,234,852,69,737,174,857,0.9890941131131296,529,961,3600,25,0,1,0,1
1717,972,4163,96,715,225,832,69,737,174,857,0.9905354385355196,729,484,2601,625,0,1,0,0
1718,1508,4163,96,778,195,823,69,737,174,857,0.991456522237402,729,1681,441,1156,0,0,1,0
1719,1506,4163,82,705,234,841,69,737,174,857,0.9892348342342504,169,1024,3600,256,1,1,0,1
1720,1389,4163,88,794,213,848,69,737,174,857,0.988887295707846,361,3249,1521,81,1,0,1,1
1721,1024,4163,100,786,216,833,69,737,174,857,0.9878425479904333,961,2401,1764,576,0,0,1,0
1722,526,4163,76,708,217,853,69,737,174,857,0.9941259592623016,49,841,1849,16,1,1,1,1
1723,141,32,21,279,388,624,30,536,328,813,0.6787838680665608,81,66049,3600,35721,1,0,1,0
1724,366,32,9,321,387,638,30,536,328,813,0.7539590007820907,441,46225,3481,30625,0,1,1,0
1725,903,32,17,319,380,631,30,536,328,813,0.7469102849871341,169,47089,2704,33124,1,1,1,0
1726,605,3281,51,278,298,494,103,319,259,477,0.9136452975369046,2704,1681,1521,289,0,0,0,0
1727,1245,3281,39,265,308,471,103,319,259,477,0.8682864271874433,4096,2916,2401,36,0,0,0,1
1728,1089,3281,85,306,275,460,103,319,259,477,0.9855308827834232,324,169,256,289,1,1,1,0
1729,66,19471,81,331,784,852,8,267,829,813,0.9741015482466232,5329,4096,2025,1521,1,0,1,0
1730,1604,19471,83,298,806,808,8,267,829,813,0.9857439715119029,5625,961,529,25,1,1,1,1
1731,508,19471,105,255,759,856,8,267,829,813,0.9674507315948232,9409,144,4900,1849,1,1,0,0
1732,997,19471,186,336,781,790,8,267,829,813,0.921575870174302,31684,4761,2304,529,0,0,1,1
1733,781,19471,103,364,775,855,8,267,829,813,0.9538496018944146,9025,9409,2916,1764,1,0,0,0
1734,1107,15352,265,858,775,1348,259,783,962,1312,0.9274629148399464,36,5625,34969,1296,1,0,0,1
1735,1418,15352,36,735,940,1533,259,783,962,1312,0.8246383180448241,49729,2304,484,48841,0,0,1,0
1736,387,15352,77,765,884,1459,259,783,962,1312,0.8942186251068349,33124,324,6084,21609,0,1,1,1
1737,785,15352,164,787,919,1386,259,783,962,1312,0.9716848271781368,9025,16,1849,5476,1,1,1,1
1738,1370,15352,73,733,852,1508,259,783,962,1312,0.8484205718398461,34596,2500,12100,38416,0,0,0,0
1739,1351,34667,117,773,908,1196,197,724,775,1254,0.9467369371330292,6400,2401,17689,3364,0,0,0,1
1740,161,34667,201,756,894,1165,197,724,775,1254,0.9587476204324346,16,1024,14161,7921,1,1,0,1
1741,918,34667,214,763,790,1116,197,724,775,1254,0.962392573786666,289,1521,225,19044,1,1,1,0
1742,1585,34667,218,793,851,1121,197,724,775,1254,0.948854685361846,441,4761,5776,17689,1,0,1,0
1743,663,34667,166,759,940,1281,197,724,775,1254,0.9462266793457996,961,1225,27225,729,1,1,0,1
1744,1509,572,102,1165,907,1831,32,1046,948,1949,0.9811831885745379,4900,14161,1681,13924,0,0,1,1
1745,1750,572,54,1118,827,1684,32,1046,948,1949,0.9508578663360996,484,5184,14641,70225,1,1,1,0
1746,604,572,136,1224,637,1719,32,1046,948,1949,0.8957161302754522,10816,31684,96721,52900,0,0,0,0
1747,1686,572,82,1098,433,1770,32,1046,948,1949,0.835818353664701,2500,2704,265225,32041,1,1,0,1
1748,984,572,72,1080,811,1807,32,1046,948,1949,0.9773710825732392,1600,1156,18769,20164,1,1,1,1
1749,1737,572,53,1068,877,1831,32,1046,948,1949,0.9892036468224648,441,484,5041,13924,1,1,1,1
1750,1400,572,107,1097,695,1732,32,1046,948,1949,0.9352305657840009,5625,2601,64009,47089,0,1,0,0
1751,1585,572,98,1135,754,1769,32,1046,948,1949,0.955320250422199,4356,7921,37636,32400,0,1,1,1
1752,555,572,90,1156,783,1827,32,1046,948,1949,0.9687491985173334,3364,12100,27225,14884,1,0,1,1
1753,119,24053,80,865,646,1146,53,812,662,1198,0.9904327882393084,729,2809,256,2704,1,0,1,0
1754,794,24053,84,847,603,1161,53,812,662,1198,0.9896406737537355,961,1225,3481,1369,0,1,0,1
1755,832,24053,78,849,633,1161,53,812,662,1198,0.9938103172911746,625,1369,841,1369,1,1,1,1
1756,375,23259,290,814,665,1128,204,712,729,1137,0.9498114819052316,7396,10404,4096,81,0,0,0,1
1757,1357,23259,193,805,716,1117,204,712,729,1137,0.9786726773223352,121,8649,169,400,1,1,1,1
1758,710,23259,264,744,687,1185,204,712,729,1137,0.9801502207180358,3600,1024,1764,2304,1,1,1,0
1759,982,23259,105,861,688,1106,204,712,729,1137,0.9208840596589548,9801,22201,1681,961,0,0,1,0
1760,1159,23259,203,785,766,1162,204,712,729,1137,0.9832743001080182,1,5329,1369,625,1,1,1,1
1761,632,5471,37,1007,625,1432,36,1061,544,1591,0.9741141126828112,1,2916,6561,25281,1,0,1,1
1762,681,5471,295,1075,567,1399,36,1061,544,1591,0.9220496612247148,67081,196,529,36864,0,1,1,1
1763,947,5471,264,1054,498,1324,36,1061,544,1591,0.9065832177768774,51984,49,2116,71289,1,1,1,0
1764,1432,5471,231,1101,457,1322,36,1061,544,1591,0.9109644334357578,38025,1600,7569,72361,1,0,1,0
1765,523,5471,241,1045,508,1356,36,1061,544,1591,0.9264197060124608,42025,256,1296,55225,1,1,1,1
1766,11,5471,294,1073,420,1302,36,1061,544,1591,0.8766698590533952,66564,144,15376,83521,0,1,0,0
1767,952,5471,314,1160,351,1232,36,1061,544,1591,0.8114245243815433,77284,9801,37249,128881,0,0,0,0
1768,577,5471,272,1074,490,1328,36,1061,544,1591,0.90471246922425,55696,169,2916,69169,0,1,1,0
1769,1338,5471,339,1050,470,1392,36,1061,544,1591,0.8979674972333476,91809,121,5476,39601,0,1,1,1
1770,1540,5471,257,1070,431,1298,36,1061,544,1591,0.8901233115228281,48841,81,12769,85849,1,1,0,0
1771,589,29018,96,274,583,582,334,271,603,591,0.3565030818224566,56644,9,400,81,0,1,1,1
1772,1348,29018,106,283,521,661,334,271,603,591,0.28196493283063073,51984,144,6724,4900,1,0,0,0
1773,1138,29018,94,272,506,568,334,271,603,591,0.2393121721428029,57600,1,9409,529,0,1,0,1
1774,1728,18784,172,493,636,971,20,485,759,1032,0.9248102271547852,23104,64,15129,3721,0,1,1,1
1775,699,18784,108,505,614,929,20,485,759,1032,0.9288186304860548,7744,400,21025,10609,1,0,0,0
1776,367,18784,127,496,624,943,20,485,759,1032,0.93250850890975,11449,121,18225,7921,1,1,0,0
1777,1243,260,99,779,462,999,124,759,422,928,0.9800443964022124,625,400,1600,5041,1,0,1,1
