,userId,itemId,Xmin,Ymin,Xmax,Ymax,L,H,P,S,L/H,D
1313,1003,13145,127,700,306,853,179,153,664,27387,1.169934640522876,235.47823678633233
1314,217,22408,230,302,815,908,585,606,2382,354510,0.9653465346534652,842.2950789361173
1315,65,22408,147,362,742,965,595,603,2396,358785,0.9867330016583749,847.1328113111898
1316,1595,22408,517,377,737,732,220,355,1150,78100,0.6197183098591549,417.6421913552317
1317,110,22408,317,397,804,957,487,560,2094,272720,0.8696428571428572,742.1381273051534
1318,1222,22408,326,407,744,880,418,473,1782,197714,0.8837209302325582,631.2313363577572
1319,463,29854,103,1035,369,1263,266,228,988,60648,1.1666666666666667,350.3426893771297
1320,1534,29854,121,1054,336,1248,215,194,818,41710,1.1082474226804124,289.5876378576958
1321,1225,29854,119,1026,323,1245,204,219,846,44676,0.9315068493150684,299.2941696725815
1322,1709,32101,51,829,233,1060,182,231,826,42042,0.7878787878787878,294.0833215264001
1323,1548,32101,77,849,233,1087,156,238,788,37128,0.6554621848739496,284.5698508275253
1324,128,32101,46,831,227,1079,181,248,858,44888,0.7298387096774194,307.02605752606735
1325,465,32101,48,843,208,1063,160,220,760,35200,0.7272727272727273,272.02941017470886
1326,947,32101,49,838,210,1074,161,236,794,37996,0.6822033898305084,285.68689154387187
1327,957,32101,51,829,234,1075,183,246,858,45018,0.7439024390243902,306.6023483276017
1328,191,32101,53,858,230,1060,177,202,758,35754,0.8762376237623762,268.57587382339466
1329,79,25583,161,656,618,1005,457,349,1612,159493,1.3094555873925502,575.0217387195027
1330,1482,25583,137,602,616,991,479,389,1736,186331,1.231362467866324,617.0591543766286
1331,941,25583,189,673,335,843,146,170,632,24820,0.8588235294117647,224.0892679268688
1332,15,25583,196,688,644,1017,448,329,1554,147392,1.3617021276595744,555.8282108709489
1333,955,25583,165,667,311,826,146,159,610,23214,0.9182389937106918,215.8633827215723
1334,409,25583,201,697,319,795,118,98,432,11564,1.2040816326530612,153.3883959105121
1335,1124,25583,203,673,310,857,107,184,582,19688,0.5815217391304348,212.8497122384712
1336,161,13862,82,1029,135,1097,53,68,242,3604,0.7794117647058824,86.21484790916237
1337,1466,13862,83,1047,131,1095,48,48,192,2304,1.0,67.88225099390856
1338,1308,13862,78,1031,128,1100,50,69,238,3450,0.7246376811594203,85.21150157109074
1339,1389,14045,52,1006,83,1035,31,29,120,899,1.0689655172413792,42.44997055358225
1340,1508,14045,51,1007,83,1035,32,28,120,896,1.1428571428571428,42.5205832509386
1341,909,14045,54,1007,76,1033,22,26,96,572,0.8461538461538461,34.058772731852805
1342,1733,14045,51,1004,99,1034,48,30,156,1440,1.6,56.60388679233962
1343,1383,14045,54,1005,98,1034,44,29,146,1276,1.5172413793103448,52.69724850502159
1344,1241,14045,53,1006,75,1033,22,27,98,594,0.8148148148148148,34.828149534535996
1345,1207,14045,52,1006,94,1034,42,28,140,1176,1.5,50.47771785649585
1346,903,14045,51,1005,97,1032,46,27,146,1242,1.7037037037037035,53.33854141237835
1347,1439,14045,52,1002,100,1033,48,31,158,1488,1.5483870967741935,57.14017850864661
1348,592,24142,227,725,896,1199,669,474,2286,317106,1.4113924050632911,819.9006037319402
1349,971,24142,218,774,908,1121,690,347,2074,239430,1.9884726224783864,772.3399510578228
1350,140,24142,361,765,842,1125,481,360,1682,173160,1.3361111111111108,600.800299600458
1351,1047,9427,79,485,260,579,181,94,550,17014,1.925531914893617,203.9534260560484
1352,841,9427,86,468,273,579,187,111,596,20757,1.6846846846846846,217.46264046957583
1353,886,9427,91,493,252,562,161,69,460,11109,2.333333333333333,175.16278143486988
1354,931,9427,115,460,256,583,141,123,528,17343,1.146341463414634,187.1095935541521
1355,1319,9427,30,412,261,581,231,169,800,39039,1.366863905325444,286.22019495486336
1356,1597,9427,79,480,261,587,182,107,578,19474,1.7009345794392523,211.12318678913502
1357,889,19745,123,357,369,557,246,200,892,49200,1.23,317.04258389055565
1358,891,19745,80,335,373,570,293,235,1056,68855,1.2468085106382978,375.598189559002
1359,1718,19745,136,351,349,523,213,172,770,36636,1.2383720930232558,273.77545543748073
1360,279,1467,23,448,78,518,55,70,250,3850,0.7857142857142857,89.02246907382428
1361,1601,1467,54,465,67,484,13,19,64,247,0.6842105263157895,23.021728866442675
1362,119,1467,46,457,71,503,25,46,142,1150,0.5434782608695652,52.354560450833695
1363,1602,1467,26,446,79,517,53,71,248,3763,0.7464788732394366,88.60022573334675
1364,935,1467,23,449,77,516,54,67,242,3618,0.8059701492537313,86.05230967266364
1365,1607,1467,26,453,76,512,50,59,218,2950,0.8474576271186439,77.33692520394123
1366,1413,1467,34,457,73,518,39,61,200,2379,0.639344262295082,72.40165743959182
1367,3,12433,32,575,152,667,120,92,424,11040,1.3043478260869563,151.2084653714864
1368,504,12433,31,575,114,653,83,78,322,6474,1.064102564102564,113.89907813498755
1369,1219,12433,42,577,137,660,95,83,356,7885,1.144578313253012,126.15070352558483
1370,993,12433,37,580,151,653,114,73,374,8322,1.5616438356164384,135.36986370680884
1371,325,12433,36,576,156,666,120,90,420,10800,1.3333333333333333,150.0
1372,1314,12433,33,574,149,666,116,92,416,10672,1.2608695652173914,148.05404418657398
1373,509,33872,56,910,73,932,17,22,78,374,0.7727272727272727,27.80287754891569
1374,1271,33872,53,909,80,928,27,19,92,513,1.4210526315789471,33.015148038438355
1375,1222,33872,62,908,73,930,11,22,66,242,0.5,24.596747752497688
1376,821,10326,19,553,368,841,349,288,1274,100512,1.2118055555555556,452.48756889001936
1377,376,10326,66,560,212,721,146,161,614,23506,0.906832298136646,217.3407462948446
1378,547,10326,39,472,362,833,323,361,1368,116603,0.8947368421052632,484.4068537913146
1379,659,10326,15,420,377,823,362,403,1530,145886,0.8982630272952854,541.7130236573605
1380,1297,10326,86,508,102,520,16,12,56,192,1.3333333333333333,20.0
1381,917,10326,30,501,290,846,260,345,1210,89700,0.7536231884057971,432.001157405857
1382,1300,10326,29,525,174,731,145,206,702,29870,0.7038834951456311,251.91466809219347
1383,261,10326,25,565,197,716,172,151,646,25972,1.1390728476821192,228.87769659798658
1384,831,10326,34,504,377,839,343,335,1356,114905,1.0238805970149254,479.4517702543187
1385,1460,10326,41,382,142,447,101,65,332,6565,1.553846153846154,120.10828447696687
1386,903,678,64,586,193,712,129,126,510,16254,1.0238095238095235,180.3247071257846
1387,141,678,32,586,210,739,178,153,662,27234,1.1633986928104576,234.71898091121648
1388,366,678,63,593,213,738,150,145,590,21750,1.0344827586206895,208.62646045025065
1389,1268,26888,83,267,699,882,616,615,2462,378840,1.001626016260163,870.4487348488709
1390,119,26888,144,379,586,822,442,443,1770,195806,0.9977426636568848,625.7899008453237
1391,452,26888,146,318,473,791,327,473,1600,154671,0.6913319238900634,575.0286949361745
1392,1216,26931,126,370,295,600,169,230,798,38870,0.7347826086956522,285.41373477812874
1393,917,26931,127,334,433,584,306,250,1112,76500,1.224,395.1404813480897
1394,379,26931,130,391,291,591,161,200,722,32200,0.805,256.7508519946915
1395,157,26931,106,380,286,590,180,210,780,37800,0.8571428571428571,276.5863337187866
1396,314,26931,152,356,313,496,161,140,602,22540,1.15,213.3565091577944
1397,1585,26931,120,368,303,584,183,216,798,39528,0.8472222222222222,283.0989226401259
1398,375,26931,108,344,423,586,315,242,1114,76230,1.3016528925619837,397.22663556211836
1399,266,26931,79,325,438,597,359,272,1262,97648,1.3198529411764706,450.40537296972826
1400,831,26931,38,314,429,593,391,279,1340,109089,1.4014336917562724,480.33529955646605
1401,1470,10273,48,580,258,705,210,125,670,26250,1.68,244.38698819699874
1402,387,10273,37,585,253,718,216,133,698,28728,1.6240601503759398,253.6631624812716
1403,392,10273,91,600,270,732,179,132,622,23628,1.356060606060606,222.40728405337808
1404,1324,10273,27,540,370,772,343,232,1150,79576,1.4784482758620692,414.0929847268606
1405,1696,10273,27,565,301,746,274,181,910,49594,1.5138121546961325,328.3854442572021
1406,3,10273,27,548,294,739,267,191,916,50997,1.3979057591623036,328.28341414089135
1407,283,10273,49,578,256,704,207,126,666,26082,1.6428571428571428,242.33241632105268
1408,1599,10273,144,565,257,722,113,157,540,17741,0.7197452229299363,193.43732835210477
1409,1326,10273,174,575,275,646,101,71,344,7171,1.4225352112676055,123.45849504995596
1410,786,10273,156,579,282,624,126,45,342,5670,2.8,133.79461872586654
1411,782,10273,35,555,301,747,266,192,916,51072,1.3854166666666667,328.05487345869443
1412,1600,10273,64,568,275,696,211,128,678,27008,1.6484375,246.78938388836744
1413,1219,10273,34,573,250,733,216,160,752,34560,1.35,268.80476186258306
1414,886,10273,44,598,255,693,211,95,612,20045,2.2210526315789467,231.40008643040736
1415,780,10273,36,550,331,742,295,192,974,56640,1.5364583333333333,351.9786925369205
1416,804,13194,38,643,111,697,73,54,254,3942,1.351851851851852,90.80198235721508
1417,334,13194,37,637,106,698,69,61,260,4209,1.1311475409836065,92.09777413162601
1418,1182,13194,62,651,103,689,41,38,158,1558,1.0789473684210529,55.90169943749474
1419,571,13194,36,650,102,696,66,46,224,3036,1.4347826086956519,80.44874144447506
1420,1715,13194,43,641,117,698,74,57,262,4218,1.2982456140350878,93.40770846134703
1421,478,13194,37,640,114,699,77,59,272,4543,1.305084745762712,97.0051545022222
1422,1724,4557,58,922,115,958,57,36,186,2052,1.5833333333333333,67.4166151627327
1423,692,4557,47,917,112,958,65,41,212,2665,1.5853658536585369,76.8505042273634
1424,1389,4557,53,922,115,959,62,37,198,2294,1.6756756756756757,72.20110802473879
1425,197,4557,61,925,83,943,22,18,80,396,1.2222222222222223,28.42534080710379
1426,1508,4557,62,920,76,942,14,22,72,308,0.6363636363636364,26.076809620810597
1427,903,64,30,436,173,564,143,128,542,18304,1.1171875,191.91925385432282
1428,366,64,22,417,244,562,222,145,734,32190,1.5310344827586206,265.15844319953305
1429,1565,64,26,425,235,559,209,134,686,28006,1.5597014925373134,248.26800035445567
1430,1508,4549,86,1041,280,1188,194,147,682,28518,1.3197278911564625,243.402958075698
1431,197,4549,122,1026,264,1175,142,149,582,21158,0.953020134228188,205.8275977608445
1432,1389,4549,85,1054,132,1107,47,53,200,2491,0.8867924528301887,70.83784299369935
1433,692,4549,264,1145,281,1168,17,23,80,391,0.7391304347826086,28.600699292150182
1434,1363,2247,42,319,578,730,536,411,1894,220296,1.3041362530413625,675.438376167656
1435,565,2247,69,322,614,733,545,411,1912,223995,1.326034063260341,682.6023732745148
1436,1103,2247,19,298,612,740,593,442,2070,262106,1.341628959276018,739.6032720317021
1437,265,7994,45,637,892,1490,847,853,3400,722491,0.992966002344666,1202.0890150067924
1438,161,7994,56,649,874,1458,818,809,3254,661762,1.011124845488257,1150.4803344690426
1439,1084,7994,98,672,814,1362,716,690,2812,494040,1.03768115942029,994.362107081721
1440,1361,7994,56,660,815,1464,759,804,3126,610236,0.9440298507462688,1105.6658627270717
1441,866,7994,66,673,745,1303,679,630,2618,427770,1.0777777777777775,926.2510458833501
1442,102,7994,262,751,759,1298,497,547,2088,271859,0.9085923217550276,739.0656263147407
1443,823,2636,66,758,517,1092,451,334,1570,150634,1.3502994011976048,561.2102992640102
1444,1097,2636,45,771,539,1087,494,316,1620,156104,1.5632911392405062,586.4230554812797
1445,105,2636,54,758,485,1082,431,324,1510,139644,1.3302469135802468,539.2003338277898
1446,1371,21793,41,654,710,1359,669,705,2748,471645,0.9489361702127659,971.8981428112721
1447,58,21793,336,667,662,1212,326,545,1742,177670,0.5981651376146789,635.0598397001655
1448,1595,21793,292,641,676,1260,384,619,2006,237696,0.6203554119547657,728.4346230101917
1449,1315,21793,51,693,658,1361,607,668,2550,405476,0.9086826347305388,902.592377543706
1450,119,21793,132,696,716,1093,584,397,1962,231848,1.4710327455919396,706.1621626793665
1451,1222,21793,192,689,742,1241,550,552,2204,303600,0.9963768115942028,779.2329561819109
1452,1409,21793,83,688,701,1268,618,580,2396,358440,1.0655172413793104,847.5399695589583
1453,724,12796,37,661,739,1399,702,738,2880,518076,0.951219512195122,1018.5519132572477
1454,3,12796,46,668,775,1383,729,715,2888,521235,1.0195804195804197,1021.110180147079
1455,781,12796,408,707,764,1331,356,624,1960,222144,0.5705128205128205,718.4093540593691
1456,1638,12796,78,685,777,1346,699,661,2720,462039,1.0574886535552193,962.0405396863481
1457,972,4032,396,811,774,1401,378,590,1936,223020,0.6406779661016949,700.7025046337426
1458,1506,4032,387,847,740,1379,353,532,1770,187796,0.6635338345864662,638.4614318813627
1459,1508,4032,534,1371,539,1374,5,3,16,15,1.6666666666666667,5.830951894845301
1460,1389,4032,399,804,817,1408,418,604,2044,252472,0.6920529801324503,734.5338657951721
1461,1562,4032,373,823,757,1423,384,600,1968,230400,0.64,712.3594598234798
1462,1342,4032,297,840,778,1455,481,615,2192,295815,0.7821138211382114,780.7598862646569
1463,1022,17366,107,954,197,1062,90,108,396,9720,0.8333333333333334,140.5844941663198
1464,1507,17366,108,971,172,1040,64,69,266,4416,0.927536231884058,94.11163583744573
1465,489,17366,131,986,172,1026,41,40,162,1640,1.025,57.28001396647874
1466,531,17366,78,962,200,1052,122,90,424,10980,1.3555555555555556,151.6047492659778
1467,648,17366,64,910,210,1075,146,165,622,24090,0.8848484848484849,220.32022149589446
1468,1444,17366,66,935,211,1074,145,139,568,20155,1.0431654676258992,200.86313748420838
1469,909,17366,85,964,216,1076,131,112,486,14672,1.1696428571428572,172.35138525698017
1470,1585,29956,54,689,258,840,204,151,710,30804,1.3509933774834435,253.80504329110562
1471,1257,29956,54,694,269,851,215,157,744,33755,1.3694267515923566,266.22171211229187
1472,105,29956,50,677,267,837,217,160,754,34720,1.35625,269.60897611170145
1473,1748,29956,58,687,241,829,183,142,650,25986,1.2887323943661972,231.63117234085743
1474,831,29956,61,689,267,825,206,136,684,28016,1.5147058823529411,246.84408034222736
1475,915,29956,35,674,283,853,248,179,854,44392,1.3854748603351956,305.8512710452582
1476,719,29956,174,774,175,775,1,1,4,1,1.0,1.4142135623730951
1477,660,21655,162,896,406,1279,244,383,1254,93452,0.6370757180156658,454.1200281863816
1478,1093,21655,155,911,200,1229,45,318,726,14310,0.14150943396226415,321.1681802420657
1479,1158,21655,82,888,505,1277,423,389,1624,164547,1.0874035989717223,574.6738205277843
1480,1112,486,74,697,413,983,339,286,1250,96954,1.1853146853146854,443.52790216625607
1481,1472,486,186,731,274,808,88,77,330,6776,1.1428571428571428,116.93160394008115
1482,886,486,45,705,370,965,325,260,1170,84500,1.25,416.20307543313515
1483,1535,486,161,754,331,901,170,147,634,24990,1.1564625850340136,224.7420743875076
1484,60,486,44,705,420,955,376,250,1252,94000,1.504,451.5263004521442
1485,1311,486,71,704,349,967,278,263,1082,73114,1.057034220532319,382.69178198649627
1486,1171,486,61,714,385,970,324,256,1160,82944,1.265625,412.9309869699778
1487,1500,23835,86,913,198,1015,112,102,428,11424,1.0980392156862746,151.4859729479928
1488,971,23835,79,923,208,1007,129,84,426,10836,1.5357142857142858,153.93829932800998
1489,592,23835,79,916,212,1011,133,95,456,12635,1.4,163.44418007380992
1490,663,34614,47,456,352,611,305,155,920,47275,1.9677419354838708,342.12570789112004
1491,918,34614,70,461,331,626,261,165,852,43065,1.5818181818181818,308.7814761283455
1492,1351,34614,60,459,344,622,284,163,894,46292,1.7423312883435582,327.4522866006588
1493,387,8585,158,608,699,1103,541,495,2072,267795,1.0929292929292929,733.2843923062866
1494,178,8585,150,634,758,1070,608,436,2088,265088,1.3944954128440368,748.1711034248783
1495,1479,8585,111,629,763,1183,652,554,2412,361208,1.1768953068592058,855.5816734830171
1496,421,22537,280,635,903,1233,623,598,2442,372554,1.0418060200668895,863.5583361881235
1497,853,22537,230,751,801,1164,571,413,1968,235823,1.3825665859564165,704.7056122949497
1498,1182,22537,304,739,783,1136,479,397,1752,190163,1.2065491183879091,622.1334262037365
1499,1698,8569,273,455,744,822,471,367,1676,172857,1.2833787465940054,597.1013314337861
1500,1319,8569,19,426,737,935,718,509,2454,365462,1.4106090373280944,880.1164695652502
1501,1479,8569,49,472,764,943,715,471,2372,336765,1.5180467091295118,856.19273531139
1502,178,8569,48,410,776,914,728,504,2464,366912,1.4444444444444444,885.4377448471462
1503,387,8569,66,457,774,927,708,470,2356,332760,1.5063829787234042,849.8023299567965
1504,327,34151,150,1043,289,1280,139,237,752,32943,0.5864978902953587,274.7544358149655
1505,318,34151,142,1075,294,1185,152,110,524,16720,1.3818181818181818,187.62729012593024
1506,509,34151,83,1063,281,1373,198,310,1016,61380,0.6387096774193548,367.8369203872825
1507,1222,34151,97,1044,264,1346,167,302,938,50434,0.5529801324503312,345.0985366529392
1508,1316,34151,146,1088,294,1199,148,111,518,16428,1.3333333333333333,185.0
1509,937,34151,150,1074,246,1109,96,35,262,3360,2.7428571428571433,102.18121158021175
1510,119,34151,113,1056,264,1300,151,244,790,36844,0.6188524590163934,286.9442454554543
1511,391,34151,50,1064,266,1314,216,250,932,54000,0.8640000000000001,330.38765110094533
1512,1529,34151,69,1044,291,1311,222,267,978,59274,0.8314606741573034,347.236230828524
1513,656,33252,41,1055,383,1282,342,227,1138,77634,1.5066079295154184,410.47898850002053
1514,1361,33252,69,1061,342,1237,273,176,898,48048,1.5511363636363635,324.81533215043896
1515,1513,33252,39,1056,399,1293,360,237,1194,85320,1.5189873417721518,431.0092806425402
1516,856,19947,223,956,844,1305,621,349,1940,216729,1.779369627507163,712.3496332560297
1517,1504,19947,683,1144,828,1245,145,101,492,14645,1.4356435643564356,176.70880000724355
1518,1202,19947,318,1043,860,1293,542,250,1584,135500,2.168,596.8785471098789
