userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax,L,H,P,S,L/H,D
1508,4032,534,1371,539,1374,151,787,732,1457,0.37886684244008384,146689,341056,37249,6889,0,0,0,0,5.0,3.0,16.0,15.0,1.6666666666666667,5.830951894845301
1389,4032,399,804,817,1408,151,787,732,1457,0.9165968662661306,61504,289,7225,2401,1,1,1,1,418.0,604.0,2044.0,252472.0,0.6920529801324503,734.5338657951721
1562,4032,373,823,757,1423,151,787,732,1457,0.9388528054797864,49284,1296,625,1156,1,1,1,1,384.0,600.0,1968.0,230400.0,0.64,712.3594598234797
1342,4032,297,840,778,1455,151,787,732,1457,0.969351079616833,21316,2809,2116,4,1,1,1,1,481.0,615.0,2192.0,295815.0,0.7821138211382114,780.7598862646569
1022,17366,107,954,197,1062,90,912,232,1038,0.9943374825158386,289,1764,1225,576,1,1,1,1,90.0,108.0,396.0,9720.0,0.8333333333333334,140.5844941663198
1507,17366,108,971,172,1040,90,912,232,1038,0.9891142729527368,324,3481,3600,4,1,0,0,1,64.0,69.0,266.0,4416.0,0.927536231884058,94.11163583744572
489,17366,131,986,172,1026,90,912,232,1038,0.9839836265970826,1681,5476,3600,144,0,0,0,1,41.0,40.0,162.0,1640.0,1.025,57.28001396647874
531,17366,78,962,200,1052,90,912,232,1038,0.9943227899432281,144,2500,1024,196,1,0,1,1,122.0,90.0,424.0,10980.0,1.3555555555555556,151.60474926597783
648,17366,64,910,210,1075,90,912,232,1038,0.9962783713577112,676,4,484,1369,0,1,1,0,146.0,165.0,622.0,24090.0,0.8848484848484849,220.32022149589446
1444,17366,66,935,211,1074,90,912,232,1038,0.9958243708640409,576,529,441,1296,0,1,1,0,145.0,139.0,568.0,20155.0,1.0431654676258992,200.8631374842084
909,17366,85,964,216,1076,90,912,232,1038,0.9934926595907236,25,2704,256,1444,1,0,1,0,131.0,112.0,486.0,14672.0,1.1696428571428572,172.35138525698017
1585,29956,54,689,258,840,98,708,262,823,0.9928294027556644,1936,361,16,289,1,1,1,1,204.0,151.0,710.0,30804.0,1.3509933774834435,253.80504329110556
1257,29956,54,694,269,851,98,708,262,823,0.991829046568234,1936,196,49,784,1,1,1,0,215.0,157.0,744.0,33755.0,1.3694267515923566,266.22171211229187
105,29956,50,677,267,837,98,708,262,823,0.9903932736380654,2304,961,25,196,1,1,1,1,217.0,160.0,754.0,34720.0,1.35625,269.60897611170145
1748,29956,58,687,241,829,98,708,262,823,0.9930608901378796,1600,441,441,36,1,1,1,1,183.0,142.0,650.0,25986.0,1.2887323943661972,231.63117234085743
831,29956,61,689,267,825,98,708,262,823,0.995152543984325,1369,361,25,4,1,1,1,1,206.0,136.0,684.0,28016.0,1.5147058823529411,246.84408034222736
915,29956,35,674,283,853,98,708,262,823,0.9821809831737608,3969,1156,441,900,0,0,1,0,248.0,179.0,854.0,44392.0,1.3854748603351956,305.85127104525816
719,29956,174,774,175,775,98,708,262,823,0.9448701776045604,5776,4356,7569,2304,0,0,0,0,1.0,1.0,4.0,1.0,1.0,1.4142135623730951
660,21655,162,896,406,1279,30,885,458,1424,0.9612764401420352,17424,121,2704,21025,0,1,1,1,244.0,383.0,1254.0,93452.0,0.6370757180156658,454.1200281863816
1093,21655,155,911,200,1229,30,885,458,1424,0.8865801436441981,15625,676,66564,38025,0,0,0,0,45.0,318.0,726.0,14310.0,0.14150943396226415,321.1681802420657
1158,21655,82,888,505,1277,30,885,458,1424,0.9751084274218234,2704,9,2209,21609,1,1,1,1,423.0,389.0,1624.0,164547.0,1.0874035989717223,574.6738205277843
1112,486,74,697,413,983,153,732,391,954,0.9768050553422778,6241,1225,484,841,1,0,1,1,339.0,286.0,1250.0,96954.0,1.1853146853146854,443.527902166256
1472,486,186,731,274,808,153,732,391,954,0.9047637893959184,1089,1,13689,21316,1,1,0,0,88.0,77.0,330.0,6776.0,1.1428571428571428,116.93160394008116
886,486,45,705,370,965,153,732,391,954,0.9658183928971912,11664,729,441,121,0,0,1,1,325.0,260.0,1170.0,84500.0,1.25,416.2030754331352
1535,486,161,754,331,901,153,732,391,954,0.9816440416353346,64,484,3600,2809,1,1,0,1,170.0,147.0,634.0,24990.0,1.1564625850340136,224.74207438750759
60,486,44,705,420,955,153,732,391,954,0.9645070645505996,11881,729,841,1,0,0,1,1,376.0,250.0,1252.0,94000.0,1.504,451.52630045214414
1311,486,71,704,349,967,153,732,391,954,0.9750900383899948,6724,784,1764,169,0,0,1,1,278.0,263.0,1082.0,73114.0,1.057034220532319,382.69178198649627
1171,486,61,714,385,970,153,732,391,954,0.9760425324204166,8464,324,36,256,0,1,1,1,324.0,256.0,1160.0,82944.0,1.265625,412.9309869699778
1500,23835,86,913,198,1015,71,917,179,1026,0.9990073245852954,225,16,361,121,0,1,1,1,112.0,102.0,428.0,11424.0,1.0980392156862746,151.48597294799282
971,23835,79,923,208,1007,71,917,179,1026,0.9982123604565072,64,36,841,361,1,0,0,0,129.0,84.0,426.0,10836.0,1.5357142857142858,153.93829932800998
592,23835,79,916,212,1011,71,917,179,1026,0.9981066398383436,64,1,1089,225,1,1,0,1,133.0,95.0,456.0,12635.0,1.4,163.44418007380992
663,34614,47,456,352,611,33,391,320,603,0.966888402375933,196,4225,1024,64,1,1,0,1,305.0,155.0,920.0,47275.0,1.9677419354838708,342.12570789112004
918,34614,70,461,331,626,33,391,320,603,0.9584136605625484,1369,4900,121,529,0,0,1,0,261.0,165.0,852.0,43065.0,1.5818181818181818,308.7814761283455
1351,34614,60,459,344,622,33,391,320,603,0.9621942368750441,729,4624,576,361,1,0,0,0,284.0,163.0,894.0,46292.0,1.7423312883435582,327.4522866006588
387,8585,158,608,699,1103,40,616,883,1073,0.9196224510997002,13924,64,33856,900,0,1,0,1,541.0,495.0,2072.0,267795.0,1.0929292929292929,733.2843923062866
178,8585,150,634,758,1070,40,616,883,1073,0.9537331103921588,12100,324,15625,9,0,0,1,1,608.0,436.0,2088.0,265088.0,1.3944954128440368,748.1711034248782
1479,8585,111,629,763,1183,40,616,883,1073,0.9477110603227372,5041,169,14400,12100,1,1,1,0,652.0,554.0,2412.0,361208.0,1.1768953068592058,855.5816734830171
421,22537,280,635,903,1233,216,693,736,1213,0.9282046235507472,4096,3364,27889,400,0,0,0,1,623.0,598.0,2442.0,372554.0,1.0418060200668895,863.5583361881235
853,22537,230,751,801,1164,216,693,736,1213,0.9795432682169546,196,3364,4225,2401,1,0,1,1,571.0,413.0,1968.0,235823.0,1.3825665859564165,704.7056122949498
1182,22537,304,739,783,1136,216,693,736,1213,0.9638542844461758,7744,2116,2209,5929,0,1,1,0,479.0,397.0,1752.0,190163.0,1.2065491183879091,622.1334262037365
1698,8569,273,455,744,822,332,470,771,861,0.967943508237485,3481,225,729,1521,1,1,0,1,471.0,367.0,1676.0,172857.0,1.2833787465940054,597.1013314337861
1319,8569,19,426,737,935,332,470,771,861,0.42659461670532894,97969,1936,1156,5476,0,0,0,0,718.0,509.0,2454.0,365462.0,1.4106090373280944,880.1164695652502
1479,8569,49,472,764,943,332,470,771,861,0.5324682314569127,80089,4,49,6724,0,1,1,0,715.0,471.0,2372.0,336765.0,1.5180467091295118,856.19273531139
178,8569,48,410,776,914,332,470,771,861,0.5312626145739705,80656,3600,25,2809,0,0,1,1,728.0,504.0,2464.0,366912.0,1.4444444444444444,885.4377448471463
387,8569,66,457,774,927,332,470,771,861,0.5947727896575294,70756,169,9,4356,0,1,1,0,708.0,470.0,2356.0,332760.0,1.5063829787234042,849.8023299567966
327,34151,150,1043,289,1280,85,1044,331,1268,0.9935705675803156,4225,1,1764,144,0,1,1,1,139.0,237.0,752.0,32943.0,0.5864978902953587,274.7544358149655
318,34151,142,1075,294,1185,85,1044,331,1268,0.9869315025417956,3249,961,1369,6889,0,0,1,0,152.0,110.0,524.0,16720.0,1.3818181818181818,187.62729012593024
509,34151,83,1063,281,1373,85,1044,331,1268,0.9854410146218752,4,361,2500,11025,1,1,1,0,198.0,310.0,1016.0,61380.0,0.6387096774193548,367.8369203872825
1222,34151,97,1044,264,1346,85,1044,331,1268,0.9887668361197002,144,0,4489,6084,1,1,0,1,167.0,302.0,938.0,50434.0,0.5529801324503312,345.09853665293923
1316,34151,146,1088,294,1199,85,1044,331,1268,0.9876453016089304,3721,1936,1369,4761,0,0,1,1,148.0,111.0,518.0,16428.0,1.3333333333333333,185.0
937,34151,150,1074,246,1109,85,1044,331,1268,0.9605565746030084,4225,900,7225,25281,0,0,0,0,96.0,35.0,262.0,3360.0,2.742857142857144,102.18121158021177
119,34151,113,1056,264,1300,85,1044,331,1268,0.993248781510403,784,144,4489,1024,1,1,0,1,151.0,244.0,790.0,36844.0,0.6188524590163934,286.9442454554544
391,34151,50,1064,266,1314,85,1044,331,1268,0.9916503327917824,1225,400,4225,2116,1,1,0,1,216.0,250.0,932.0,54000.0,0.8640000000000001,330.38765110094533
1529,34151,69,1044,291,1311,85,1044,331,1268,0.9961165557360724,256,0,1600,1849,1,1,1,1,222.0,267.0,978.0,59274.0,0.8314606741573034,347.236230828524
656,33252,41,1055,383,1282,64,1060,405,1414,0.9836010640388576,529,25,484,17424,0,0,1,1,342.0,227.0,1138.0,77634.0,1.5066079295154184,410.47898850002053
1361,33252,69,1061,342,1237,64,1060,405,1414,0.9686233336642076,25,1,3969,31329,1,1,0,0,273.0,176.0,898.0,48048.0,1.5511363636363635,324.8153321504389
1513,33252,39,1056,399,1293,64,1060,405,1414,0.9863937330163156,625,16,36,14641,0,0,1,1,360.0,237.0,1194.0,85320.0,1.5189873417721518,431.0092806425402
856,19947,223,956,844,1305,149,1000,767,1457,0.9590071162498908,5476,1936,5929,23104,1,1,1,0,621.0,349.0,1940.0,216729.0,1.779369627507163,712.3496332560298
1504,19947,683,1144,828,1245,149,1000,767,1457,0.6011986861356151,285156,20736,3721,44944,0,0,1,0,145.0,101.0,492.0,14645.0,1.4356435643564356,176.70880000724358
1202,19947,318,1043,860,1293,149,1000,767,1457,0.9258146344426272,28561,1849,8649,26896,1,1,0,0,542.0,250.0,1584.0,135500.0,2.168,596.8785471098788
1148,19947,350,1030,849,1288,149,1000,767,1457,0.9138570175638394,40401,900,6724,28561,1,1,1,0,499.0,258.0,1514.0,128742.0,1.934108527131783,561.7517245189373
433,19947,172,992,807,1309,149,1000,767,1457,0.9728959934222422,529,64,1600,21904,1,1,1,1,635.0,317.0,1904.0,201295.0,2.003154574132492,709.7281169574727
763,19947,103,943,899,1362,149,1000,767,1457,0.964216007583318,2116,3249,17424,9025,1,1,0,1,796.0,419.0,2430.0,333524.0,1.899761336515513,899.5426615786491
1618,19947,197,1140,811,1309,149,1000,767,1457,0.9485477164421732,2304,19600,1936,21904,1,0,1,1,614.0,169.0,1566.0,103766.0,3.633136094674556,636.8335732355823
296,19947,380,970,855,1305,149,1000,767,1457,0.9042704529266552,53361,900,7744,23104,0,1,1,0,475.0,335.0,1620.0,159125.0,1.417910447761194,581.2486559124245
1290,19947,385,921,900,1406,149,1000,767,1457,0.9075120907636098,55696,6241,17689,2601,0,0,0,1,515.0,485.0,2000.0,249775.0,1.0618556701030928,707.4249076757193
752,23372,30,532,60,552,28,533,49,552,0.9995047500756632,4,1,121,0,1,1,0,1,30.0,20.0,100.0,600.0,1.5,36.05551275463989
182,23372,37,532,57,551,28,533,49,552,0.999422208421607,81,1,64,1,1,1,1,1,20.0,19.0,78.0,380.0,1.0526315789473684,27.586228448267445
636,23372,35,531,61,551,28,533,49,552,0.9992217501188992,49,4,144,1,1,1,0,1,26.0,20.0,92.0,520.0,1.3,32.802438933713454
952,23372,42,533,56,546,28,533,49,552,0.9988955140576298,196,0,49,36,0,1,1,0,14.0,13.0,54.0,182.0,1.0769230769230769,19.104973174542803
957,23372,36,531,59,554,28,533,49,552,0.9993239445477308,64,4,100,4,1,1,0,1,23.0,23.0,92.0,529.0,1.0,32.526911934581186
1378,23372,46,538,52,543,28,533,49,552,0.9982744863747312,324,25,9,81,0,0,1,0,6.0,5.0,22.0,30.0,1.2,7.810249675906652
1123,25080,43,452,809,1102,224,455,804,869,0.6842517458176518,32761,9,25,54289,0,1,1,0,766.0,650.0,2832.0,497900.0,1.1784615384615384,1004.6173400852684
952,25080,408,564,827,989,224,455,804,869,0.7800378532425436,33856,11881,529,14400,0,0,1,1,419.0,425.0,1688.0,178075.0,0.9858823529411764,596.8132036072927
687,25080,186,495,748,984,224,455,804,869,0.9296415544484812,1444,1600,3136,13225,1,1,0,1,562.0,489.0,2102.0,274818.0,1.1492842535787322,744.9597304552777
1053,25080,177,568,821,1056,224,455,804,869,0.8178548378909507,2209,12769,289,34969,1,0,1,0,644.0,488.0,2264.0,314272.0,1.319672131147541,808.0099009294379
957,25080,62,504,893,1105,224,455,804,869,0.6654774077055279,26244,2401,7921,55696,0,1,0,0,831.0,601.0,2864.0,499431.0,1.382695507487521,1025.5544841694175
1222,22454,168,840,387,997,121,818,372,1029,0.9923021343904392,2209,484,225,1024,1,1,1,1,219.0,157.0,752.0,34383.0,1.3949044585987258,269.462427807663
110,22454,70,856,401,1055,121,818,372,1029,0.9891386279755512,2601,1444,841,676,1,0,0,1,331.0,199.0,1060.0,65869.0,1.6633165829145728,386.214966048702
1595,22454,308,842,360,951,121,818,372,1029,0.918426448475854,34969,576,144,6084,0,1,1,0,52.0,109.0,322.0,5668.0,0.4770642201834863,120.76837334335512
1602,998,133,459,745,949,283,464,808,909,0.8905596285244599,22500,25,3969,1600,0,1,1,1,612.0,490.0,2204.0,299880.0,1.2489795918367348,783.9923469014223
1527,998,107,507,732,957,283,464,808,909,0.8406542893426722,30976,1849,5776,2304,0,1,1,0,625.0,450.0,2150.0,281250.0,1.3888888888888888,770.1460900374683
886,998,177,536,712,957,283,464,808,909,0.8911595365904965,11236,5184,9216,2304,1,0,0,0,535.0,421.0,1912.0,225235.0,1.2707838479809976,680.7833722998823
1565,11214,47,171,928,786,97,255,990,778,0.9748908093350092,2500,7056,3844,64,1,1,1,1,881.0,615.0,2992.0,541815.0,1.432520325203252,1074.4235663833886
805,11214,45,169,922,766,97,255,990,778,0.9722724712710128,2704,7396,4624,144,1,1,1,1,877.0,597.0,2948.0,523569.0,1.4690117252931325,1060.913757098097
1508,11214,13,157,438,792,97,255,990,778,0.4003185271661899,7056,9604,304704,196,0,0,0,1,425.0,635.0,2120.0,269875.0,0.6692913385826772,764.1007786934914
909,11214,116,161,842,731,97,255,990,778,0.9378797429403712,361,8836,21904,2209,1,0,1,0,726.0,570.0,2592.0,413820.0,1.2736842105263158,923.0254601038913
201,11214,5,186,967,793,97,255,990,778,0.9739303790622472,8464,4761,529,225,0,1,1,1,962.0,607.0,3138.0,583934.0,1.5848434925864912,1137.4941758092655
1067,11214,9,156,908,791,97,255,990,778,0.954425252415995,7744,9801,6724,169,0,0,1,1,899.0,635.0,3068.0,570865.0,1.415748031496063,1100.6479909580537
1197,11214,228,298,692,722,97,255,990,778,0.7930878858971537,17161,1849,88804,3136,0,1,0,0,464.0,424.0,1776.0,196736.0,1.0943396226415094,628.5475320132917
810,11214,19,178,883,799,97,255,990,778,0.9554229809517772,6084,5929,11449,441,0,1,1,1,864.0,621.0,2970.0,536544.0,1.391304347826087,1064.0192667428537
306,11214,98,148,876,769,97,255,990,778,0.9542592751455564,1,11449,12996,81,1,0,1,1,778.0,621.0,2798.0,483138.0,1.2528180354267309,995.45215856916
1357,24450,24,446,55,470,30,432,63,467,0.9981353092941077,36,196,64,9,1,1,1,1,31.0,24.0,110.0,744.0,1.2916666666666667,39.204591567825325
1090,24450,33,446,58,471,30,432,63,467,0.9984960199552474,9,196,25,16,1,1,1,1,25.0,25.0,100.0,625.0,1.0,35.355339059327385
103,24450,30,454,46,462,30,432,63,467,0.9951212354645832,0,484,289,25,1,0,0,1,16.0,8.0,48.0,128.0,2.0,17.88854381999832
1630,24450,26,446,63,470,30,432,63,467,0.9986488634557305,16,196,0,9,1,1,1,1,37.0,24.0,122.0,888.0,1.5416666666666667,44.10215414239989
375,24450,25,445,62,470,30,432,63,467,0.9987527970360588,25,169,1,9,1,1,1,1,37.0,25.0,124.0,925.0,1.48,44.654227123532216
920,24450,39,448,48,454,30,432,63,467,0.9955308560458777,81,256,225,169,0,0,0,0,9.0,6.0,30.0,54.0,1.5,10.816653826391967
215,24450,28,444,69,470,30,432,63,467,0.9988200481762712,4,144,36,9,1,1,1,1,41.0,26.0,134.0,1066.0,1.5769230769230769,48.54894437575342
706,24450,41,448,57,458,30,432,63,467,0.9969798124304562,121,256,36,81,0,0,1,0,16.0,10.0,52.0,160.0,1.6,18.867962264113206
261,9292,22,491,127,571,46,470,221,544,0.9328351932924052,576,441,8836,729,0,0,0,1,105.0,80.0,370.0,8400.0,1.3125,132.00378782444085
1300,9292,21,480,219,590,46,470,221,544,0.981942555747202,625,100,4,2116,0,1,1,0,198.0,110.0,616.0,21780.0,1.8,226.503863101714
1455,9292,25,483,197,577,46,470,221,544,0.9855603916783426,441,169,576,1089,1,1,1,0,172.0,94.0,532.0,16168.0,1.8297872340425527,196.01020381602584
443,9292,24,481,168,575,46,470,221,544,0.9722315224583512,484,121,2809,961,1,1,0,1,144.0,94.0,476.0,13536.0,1.5319148936170213,171.96511274092774
1588,9292,22,453,127,542,46,470,221,544,0.9384015829618968,576,289,8836,4,0,0,0,1,105.0,89.0,388.0,9345.0,1.1797752808988764,137.64446955835166
1210,9292,22,448,215,570,46,470,221,544,0.9887529732105595,576,484,36,676,0,0,1,1,193.0,122.0,630.0,23546.0,1.5819672131147542,228.32652057962954
1511,9292,29,488,217,579,46,470,221,544,0.988232512602922,289,324,16,1225,1,0,1,0,188.0,91.0,558.0,17108.0,2.0659340659340657,208.86598574205425
598,9292,20,461,209,586,46,470,221,544,0.9830850302517729,676,81,144,1764,0,1,1,0,189.0,125.0,628.0,23625.0,1.5119999999999998,226.59655778497608
548,16044,191,697,543,1013,123,678,589,1101,0.96924366239714,4624,361,2116,7744,1,1,1,1,352.0,316.0,1336.0,111232.0,1.1139240506329111,473.0327684209625
978,16044,38,681,807,1139,123,678,589,1101,0.8835589298783473,7225,9,47524,1444,0,1,0,1,769.0,458.0,2454.0,352202.0,1.6790393013100438,895.0558641783205
552,16044,83,701,541,1056,123,678,589,1101,0.9866201126143974,1600,529,2304,2025,1,0,1,1,458.0,355.0,1626.0,162590.0,1.2901408450704226,579.4730364736569
657,16044,208,718,484,960,123,678,589,1101,0.9176840653890718,7225,1600,11025,19881,0,0,1,0,276.0,242.0,1036.0,66792.0,1.140495867768595,367.06947571270484
1681,16044,53,691,716,1128,123,678,589,1101,0.9545709521981872,4900,169,16129,729,1,1,0,1,663.0,437.0,2200.0,289731.0,1.517162471395881,794.0642291401874
106,16044,78,714,481,1006,123,678,589,1101,0.950255327326058,2025,1296,11664,9025,1,0,1,0,403.0,292.0,1390.0,117676.0,1.3801369863013702,497.66755972235114
1584,16044,38,694,475,1090,123,678,589,1101,0.9573244161708516,7225,256,12996,121,0,1,0,1,437.0,396.0,1666.0,173052.0,1.1035353535353536,589.7329904287194
1509,16044,34,683,522,1121,123,678,589,1101,0.9734080435747586,7921,25,4489,400,0,1,1,1,488.0,438.0,1852.0,213744.0,1.1141552511415524,655.7347024521426
1629,16044,197,687,575,911,123,678,589,1101,0.9132876390911082,5476,81,196,36100,0,1,1,0,378.0,224.0,1204.0,84672.0,1.6875,439.38593514130605
1621,6171,145,553,842,868,24,258,1029,1226,0.740384165237083,14641,87025,34969,128164,1,0,0,0,697.0,315.0,2024.0,219555.0,2.2126984126984133,764.8751532112938
1092,6171,87,371,931,965,24,258,1029,1226,0.9073860150559124,3969,12769,9604,68121,1,1,1,1,844.0,594.0,2876.0,501336.0,1.4208754208754208,1032.0717029354114
1459,6171,689,668,790,827,24,258,1029,1226,0.18953375594597754,442225,168100,57121,159201,0,0,0,0,101.0,159.0,520.0,16059.0,0.6352201257861635,188.36666371733608
52,6171,140,435,886,988,24,258,1029,1226,0.8805076351903338,13456,31329,20449,56644,1,1,1,1,746.0,553.0,2598.0,412538.0,1.349005424954792,928.614559437876
1164,6171,123,451,843,848,24,258,1029,1226,0.7798649414109654,9801,37249,34596,142884,1,1,0,0,720.0,397.0,2234.0,285840.0,1.81360201511335,822.1976647984352
540,6171,120,443,905,941,24,258,1029,1226,0.8626991766137015,9216,34225,15376,81225,1,1,1,1,785.0,498.0,2566.0,390930.0,1.5763052208835342,929.6391773155864
916,6171,124,477,922,941,24,258,1029,1226,0.8523135235801041,10000,47961,11449,81225,1,1,1,1,798.0,464.0,2524.0,370272.0,1.7198275862068966,923.0926280715275
508,19082,47,1072,280,1312,33,960,564,1475,0.8927115585151956,196,12544,80656,26569,1,0,0,0,233.0,240.0,946.0,55920.0,0.9708333333333332,334.4981315343929
1223,19082,66,979,572,1409,33,960,564,1475,0.9947502759011728,1089,361,64,4356,0,1,1,1,506.0,430.0,1872.0,217580.0,1.1767441860465115,664.0301197987935
1473,19082,43,966,573,1407,33,960,564,1475,0.995670542698054,100,36,81,4624,1,1,1,1,530.0,441.0,1942.0,233730.0,1.2018140589569162,689.4787886512538
781,19082,76,985,496,1392,33,960,564,1475,0.9874909896132376,1849,625,4624,6889,0,1,1,1,420.0,407.0,1654.0,170940.0,1.031941031941032,584.8495533040955
997,19082,41,968,411,1282,33,960,564,1475,0.9456371841445812,64,64,23409,37249,1,1,0,0,370.0,314.0,1368.0,116180.0,1.178343949044586,485.27930102158683
1454,26659,85,620,389,849,91,526,507,833,0.9172080152209106,36,8836,13924,256,1,0,1,1,304.0,229.0,1066.0,69616.0,1.3275109170305677,380.60084077679085
1729,26659,154,603,354,844,91,526,507,833,0.8799422840883481,3969,5929,23409,121,0,1,0,1,200.0,241.0,882.0,48200.0,0.8298755186721992,313.1788626328412
138,26659,124,671,320,743,91,526,507,833,0.7658932004227232,1089,21025,34969,8100,1,0,0,0,196.0,72.0,536.0,14112.0,2.7222222222222223,208.806130178211
1341,26659,216,648,421,829,91,526,507,833,0.8638055329338952,15625,14884,7396,16,0,0,1,1,205.0,181.0,772.0,37105.0,1.132596685082873,273.4702908909851
858,26659,37,563,459,872,91,526,507,833,0.9708726793094562,2916,1369,2304,1521,1,1,1,1,422.0,309.0,1462.0,130398.0,1.3656957928802589,523.0344156936519
149,26659,105,581,394,856,91,526,507,833,0.9406714906920972,196,3025,12769,529,1,1,1,1,289.0,275.0,1128.0,79475.0,1.050909090909091,398.93107174047
643,26659,49,581,412,875,91,526,507,833,0.9440511218597668,1764,3025,9025,1764,1,1,1,0,363.0,294.0,1314.0,106722.0,1.2346938775510203,467.12418049165467
763,19179,31,492,211,589,32,506,148,608,0.9803190171246724,1,196,3969,361,1,0,0,1,180.0,97.0,554.0,17460.0,1.855670103092784,204.47249203743763
355,19179,42,489,211,589,32,506,148,608,0.9794843034705828,100,289,3969,361,1,0,0,1,169.0,100.0,538.0,16900.0,1.69,196.36954957426568
1503,19179,56,506,210,583,32,506,148,608,0.97806702924541,576,0,3844,625,0,1,1,0,154.0,77.0,462.0,11858.0,2.0,172.17723426748384
42,4584,196,811,742,1225,189,716,677,1255,0.9750714879814604,49,9025,4225,900,1,0,1,1,546.0,414.0,1920.0,226044.0,1.318840579710145,685.2094570275574
